round_epochs,val_loss,val_f1,val_categorical_accuracy,loss,f1,categorical_accuracy,visualize_process,first_neuron,activation,dropout,number_of_hidden_layers,shapes,epochs,early_stopping,early_stopping_config__monitor,early_stopping_config__min_delta,early_stopping_config__patience,early_stopping_config__mode,batch_size,model_type
30,0.963672812461853,0.6660703988075256,0.69825,0.9712628079823086,0.6626312202044896,0.6876071428571429,False,512,relu,0.6,0,funnel,30,True,val_f1,0,5,max,64,keras_embeddings_centroids_model
20,1.3220667781829833,0.418513831615448,0.56775,1.566210174696786,0.34990952488354277,0.48228571428571426,False,256,relu,0.6,2,funnel,20,True,val_f1,0,5,max,64,keras_embeddings_centroids_model
20,0.9209166557788849,0.6913135232925415,0.70125,0.8952695507662637,0.688832919904164,0.7021785714285714,False,256,relu,0.2,1,funnel,20,True,val_f1,0,5,max,32,keras_embeddings_centroids_model
30,0.9905662307739258,0.6558960888385773,0.688,1.0390583774021693,0.6344909547056471,0.6672142857142858,False,256,relu,0.6,0,funnel,30,True,val_f1,0,5,max,32,keras_embeddings_centroids_model
20,1.0305013365745543,0.6590192799568176,0.671,0.9716753323759352,0.6735659662314823,0.6825714285714286,False,512,tanh,0.2,2,funnel,20,True,val_f1,0,5,max,32,keras_embeddings_centroids_model
30,0.8952985677719116,0.7085679340362548,0.7105,0.8240707894052778,0.7140783961159842,0.7241071428571428,False,256,relu,0.2,1,funnel,30,True,val_f1,0,5,max,64,keras_embeddings_centroids_model
20,1.0939804430007936,0.6002326693534851,0.64825,1.2730423469543457,0.5241493404592786,0.5898214285714286,False,256,relu,0.6,1,funnel,20,True,val_f1,0,5,max,64,keras_embeddings_centroids_model
23,0.9675424413681031,0.6878219051361084,0.695,0.7760621731281281,0.7281232210227422,0.7366071428571429,False,512,relu,0.2,1,funnel,30,True,val_f1,0,5,max,32,keras_embeddings_centroids_model
30,1.0956221857070922,0.6082288610935211,0.65,1.3787618564878192,0.4912897592953273,0.55475,False,256,tanh,0.6,2,funnel,30,True,val_f1,0,5,max,64,keras_embeddings_centroids_model
